,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
8420,62753000,더무비,20240214210519,4,007 골드핑거,007 시리즈 3탄으로 최고의 흥행을 거둠.,"해롤드 사카타,거트 프로브,숀 코네리",
8421,66262000,더무비,20240214222920,26,007 골드핑거,007 시리즈 3탄으로 최고의 흥행을 거둠.,"해롤드 사카타,거트 프로브,숀 코네리",
8422,67039000,더무비,20240214154438,0,폭력 탈옥,1967년작.,"폴 뉴먼,조지 케네디,데니스 호퍼",
8423,65391000,더무비,20240214041507,19,오아시스,사회에 적응하지 못하는 전과자 청년(설경구)과 뇌성마비 장애인 여성(문소리)의 사랑을 그린 멜로 드라마,"설경구,문소리,안내상,류승완,손병호,김진구",
8424,61116000,롯데홈쇼핑,20240214205138,8,영라이프,,,
8425,64830000,롯데홈쇼핑,20240214205857,6,영라이프,,,
8426,66482000,롯데홈쇼핑,20240214212426,1260,영라이프,,,
8427,65219000,롯데홈쇼핑,20240214205117,14,영라이프,,,
8428,63373000,롯데홈쇼핑,20240214210150,8,영라이프,,,
8429,60737000,롯데홈쇼핑,20240214210711,12,영라이프,,,
8430,64448000,롯데홈쇼핑,20240214211528,6,영라이프,,,
8431,64005000,채널액션,20240214202553,124,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8432,61808000,채널액션,20240214210113,1,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8433,64520000,채널액션,20240214214403,22,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8434,60955000,채널액션,20240214194327,17,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8435,62837000,채널액션,20240214212744,5,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8436,66802000,채널액션,20240214215918,16,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8437,65059000,채널액션,20240214204018,7,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8438,61808000,채널액션,20240214212637,17,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8439,62827000,채널액션,20240214203726,775,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8440,61920000,채널액션,20240214202913,1564,방랑의 무법자,1967년작.,"리 밴 클리프,안토니오 사바토",
8441,66118000,OCN무비즈,20240206055815,1,염력,,"류승룡,심은경,박정민",
8442,65416000,CJ온스타일+,20240206202804,7,메디큐브 부스터 프로,,,
8443,60724000,CJ온스타일+,20240206204404,7,메디큐브 부스터 프로,,,
8444,65254000,CJ온스타일+,20240206195829,41,메디큐브 부스터 프로,,,
8445,63314000,스카이스포츠,20240206140805,561,<한국 당구의 힘>다시보는 호텔인...,,,
8446,66849000,스카이스포츠,20240206140212,254,<한국 당구의 힘>다시보는 호텔인...,,,
8447,65787000,월드클래식무비,20240206175343,23,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8448,64857000,월드클래식무비,20240206025307,7,닥터 봉,유학파 감독 이광훈의 데뷔 작품이자 영화배우 한석규의 데뷔작이다. 바람둥이 홀아비 치과의사와 콧대 센 노처녀의 옥신각신하는 미운 정이 사랑으로 이루어지는 로맨틱 코미디.,"한석규,김혜수,이하얀,유오성",
8449,66272000,월드클래식무비,20240206165631,0,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8450,66802000,월드클래식무비,20240206022039,5,닥터 봉,유학파 감독 이광훈의 데뷔 작품이자 영화배우 한석규의 데뷔작이다. 바람둥이 홀아비 치과의사와 콧대 센 노처녀의 옥신각신하는 미운 정이 사랑으로 이루어지는 로맨틱 코미디.,"한석규,김혜수,이하얀,유오성",
8451,59884000,월드클래식무비,20240206025159,5,닥터 봉,유학파 감독 이광훈의 데뷔 작품이자 영화배우 한석규의 데뷔작이다. 바람둥이 홀아비 치과의사와 콧대 센 노처녀의 옥신각신하는 미운 정이 사랑으로 이루어지는 로맨틱 코미디.,"한석규,김혜수,이하얀,유오성",
8452,61476000,MBC,20240206052133,206,푸른백세 어영차 바다야,,,
8453,59884000,월드클래식무비,20240206025925,28,닥터 봉,유학파 감독 이광훈의 데뷔 작품이자 영화배우 한석규의 데뷔작이다. 바람둥이 홀아비 치과의사와 콧대 센 노처녀의 옥신각신하는 미운 정이 사랑으로 이루어지는 로맨틱 코미디.,"한석규,김혜수,이하얀,유오성",
8454,66662000,MBN,20240206055935,322,특집다큐H ‘뼈’ 저리게 후회하...,,,
8455,64151000,MBN,20240206063734,46,특집다큐H ‘뼈’ 저리게 후회하...,,,
8456,66810000,롯데홈쇼핑,20240206084918,107,영컨템포러리,,,
8457,65134000,롯데홈쇼핑,20240206091500,13,영컨템포러리,,,
8458,60187000,MBC,20240206054830,5,푸른백세 어영차 바다야,,,
8459,60468000,MBC,20240206055023,5,푸른백세 어영차 바다야,,,
8460,64186000,스크린,20240206235619,8,황해,,"하정우,김윤석,조성하",
8461,66334000,스크린,20240206234040,779,황해,,"하정우,김윤석,조성하",
8462,61697000,스크린,20240206213536,11,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8463,65414000,스크린,20240206223353,14,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8464,67187000,스크린,20240206215437,5112,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8465,66334000,스크린,20240206224123,5,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8466,60378000,스크린,20240206210040,30,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8467,60912000,스크린,20240206223802,9,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8468,63746000,스크린,20240206220228,7,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
8469,67163000,GMTV,20240206024851,20,미식탐정(7회),,,
8470,65347000,GMTV,20240206030654,2,미식탐정(7회),,,
8471,66627000,JTBC,20240206082837,16,다시보는 건강스페셜(42회),,,
8472,62035000,채널VOD,20240206051518,1,푸른백세 어영차 바다야,,,
8473,64218000,채널VOD,20240206055554,1,푸른백세 어영차 바다야,,,
8474,65613000,KTV,20240206133709,1085,리얼다큐 나의 길(17회),,,
8475,60468000,플레이보이TV,20240206054832,10,(외)과외받다 선생님 대물받아먹...,,,
8476,66056000,중화TV,20240206070356,6,농심신라면배 세계바둑최강전(14회),,,
8477,61509000,중화TV,20240206065929,2915,농심신라면배 세계바둑최강전(13회),,,
8478,65790000,중화TV,20240206060756,30,농심신라면배 세계바둑최강전(13회),,,
8479,61695000,채널J,20240223163954,2363,낭만닥터 김사부(9회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
8480,61695000,채널J,20240223171924,1590,낭만닥터 김사부(10회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
8481,65748000,채널J,20240223155613,0,낭만닥터 김사부(9회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
8482,66009000,채널J,20240223174255,1,낭만닥터 김사부(10회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
8483,63089000,채널J,20240223172318,19,낭만닥터 김사부(10회),누군가를 이기고자 의사가 된 남자와 인정 받기 위해 의사가 된 여자가 김사부를 만나 현대에 죽어가는 가치들에 대해 깨닫는 이야기를 그린 드라마,"한석규,서현진,유연석,진경,임원희,최진호,김민재,김홍파,변우민,서은수,장혁진,양세종,주현,태인호,서...",
8484,60915000,OGN,20240223045741,8,화질좋지! 진에어스타리그2011(13회),블리자드 엔터테인먼트의 실시간 전략게임 스타크래프트:브루드 워의 대한민국 최고 게이머를 가리는 대회.,,
8485,59885000,K바둑,20240223164437,5,(생) 제25회 농심신라면배 세계바...,,,
8486,59885000,K바둑,20240223164946,189,(생) 제25회 농심신라면배 세계바...,,,
8487,65832000,tvN스토리,20240223182803,308,미스터 션샤인(3회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8488,64312000,tvN스토리,20240223173718,13,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8489,63411000,tvN스토리,20240223201704,0,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8490,59888000,tvN스토리,20240223192938,32,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8491,62622000,tvN스토리,20240223161311,39,미스터 션샤인(1회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8492,60313000,tvN스토리,20240223183548,59,미스터 션샤인(3회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8493,64159000,tvN스토리,20240223150630,7,미스터 션샤인(1회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8494,66159000,tvN스토리,20240223162314,11,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8495,65263000,tvN스토리,20240223193836,7,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8496,63373000,tvN스토리,20240223163528,0,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8497,60935000,tvN스토리,20240223163801,160,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8498,66568000,tvN스토리,20240223160542,44,미스터 션샤인(1회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8499,62710000,tvN스토리,20240223163955,18,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8500,60994000,tvN스토리,20240223182512,8,미스터 션샤인(3회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8501,65551000,tvN스토리,20240223201918,22,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8502,66549000,tvN스토리,20240223165926,49,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8503,61808000,tvN스토리,20240223194028,2,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8504,60727000,tvN스토리,20240223151210,10508,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8505,67314000,tvN스토리,20240223191001,16,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8506,66787000,tvN스토리,20240223161957,27,미스터 션샤인(2회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8507,61213000,tvN스토리,20240223181935,8,미스터 션샤인(3회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8508,66578000,tvN스토리,20240223185208,185,미스터 션샤인(3회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8509,62731000,tvN스토리,20240223200125,6,미스터 션샤인(4회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
8510,65696000,GMTV,20240223025219,16,미식탐정(11회),,,
8511,65523000,GMTV,20240223030855,9,미식탐정(11회),,,
8512,61181000,중화TV,20240223092648,7,TV 속 차이나(1회),,,
8513,60207000,더무비,20240223084859,343,1급기밀,,"김상경,김옥빈,최무성,최귀화,김병철",
8514,62205000,채널MX,20240223201058,2989,WWE Monthly Special(74회),,,
8515,62769000,채널MX,20240223194524,129,WWE Monthly Special(74회),,,
8516,61069000,NS홈쇼핑,20240223080806,5,오색약손찜질팩,,,
8517,65961000,NS홈쇼핑,20240223075944,28,오색약손찜질팩,,,
8518,62491000,NS홈쇼핑,20240223204330,9,파워몬에어클라이머,,,
8519,66450000,NS홈쇼핑,20240223214407,33,파워몬에어클라이머,,,
8520,64753000,OCN,20240223174434,28,명탐정 코난 극장판19:화염의 해...,,,
8521,65444000,OCN,20240223151134,44,명탐정 코난 극장판18:이차원의 ...,,,
8522,63370000,OCN,20240223180910,2,명탐정 코난 극장판19:화염의 해...,,,
8523,65283000,NS홈쇼핑,20240223211703,5,파워몬에어클라이머,,,
8524,62677000,NS홈쇼핑,20240223213231,3,파워몬에어클라이머,,,
8525,66022000,NS홈쇼핑,20240223065956,3425,오색약손찜질팩,,,
8526,64922000,NS홈쇼핑,20240223213107,12,파워몬에어클라이머,,,
8527,61167000,NS홈쇼핑,20240223080617,9,오색약손찜질팩,,,
8528,66545000,NS홈쇼핑,20240223081435,61,오색약손찜질팩,,,
8529,65873000,NS홈쇼핑,20240223211802,2,파워몬에어클라이머,,,
8530,66083000,NS홈쇼핑,20240223214226,328,파워몬에어클라이머,,,
8531,62637000,NS홈쇼핑,20240223214216,46,파워몬에어클라이머,,,
8532,66812000,더무비,20240202210226,0,특공대작전,1967년작.,"리 마빈,짐 브라운,찰스 브론슨,존 카사베츠,어네스트 보그나인",
8533,61814000,더무비,20240202201123,9,특공대작전,1967년작.,"리 마빈,짐 브라운,찰스 브론슨,존 카사베츠,어네스트 보그나인",
8534,61936000,더무비,20240202222456,79,특공대작전,1967년작.,"리 마빈,짐 브라운,찰스 브론슨,존 카사베츠,어네스트 보그나인",
8535,64370000,더무비,20240202211212,6,특공대작전,1967년작.,"리 마빈,짐 브라운,찰스 브론슨,존 카사베츠,어네스트 보그나인",
8536,66812000,더무비,20240202212448,3,특공대작전,1967년작.,"리 마빈,짐 브라운,찰스 브론슨,존 카사베츠,어네스트 보그나인",
8537,66282000,OCN무비즈,20240202183939,459,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
8538,65059000,OCN무비즈,20240202180958,5,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
8539,64006000,월드클래식무비,20240202163457,0,12 솔져스,,"크리스 헴스워스,마이클 섀넌",
8540,65347000,디자이어TV,20240202051009,0,마를 새 없는 아랫도리 젖은 솜털,,,
8541,65213000,디자이어TV,20240202084555,6,선정적 문구 차단중,,,
8542,67288000,캐치온1,20240202100637,19,비공식작전,,"하정우,주지훈",
8543,60473000,캐치온1,20240202105918,7,비공식작전,,"하정우,주지훈",
8544,64847000,씨네프,20240202234526,7,큐브,,"니콜 드 보아,닉키 과다그니",
8545,61311000,씨네프,20240202225219,1290,큐브,,"니콜 드 보아,닉키 과다그니",
8546,61920000,씨네프,20240202223731,26,큐브,,"니콜 드 보아,닉키 과다그니",
8547,61270000,씨네프,20240202231942,1,큐브,,"니콜 드 보아,닉키 과다그니",
8548,63726000,인디필름,20240202003338,14,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
8549,65722000,인디필름,20240202212841,60,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8550,66573000,인디필름,20240202221951,49,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8551,60543000,인디필름,20240202002000,74,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
8552,64743000,인디필름,20240202213348,73,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8553,66139000,인디필름,20240202221128,3,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8554,66390000,인디필름,20240202220401,7,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8555,61920000,인디필름,20240202220947,11,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8556,64668000,인디필름,20240202001413,6,킬로 투 브라보,,"말라치 커비,데이비드 엘리어트,마크 스탠리",
8557,64720000,인디필름,20240202214902,127,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8558,61204000,인디필름,20240202213232,1116,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8559,61988000,인디필름,20240202223411,2,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8560,65722000,인디필름,20240202215039,6,더블,20년 전 행적을 감춘 구 소련의 전설적인 스파이 카시우스와 그를 끈질기게 추적하는 두 특수요원의 이야기,"리차드 기어,토퍼 그레이스",
8561,65391000,아시아 M,20240202013603,6,복수,,,
8562,64701000,아시아 M,20240202012901,130,복수,,,
8563,66390000,아시아 M,20240202010645,3,복수,,,
8564,65019000,아시아 M,20240202022919,0,복수,,,
8565,61113000,투니버스,20240202225931,2873,명탐정 코난 극장판 : 감벽의 관,,,
8566,65819000,투니버스,20240202231459,330,명탐정 코난 극장판 : 감벽의 관,,,
8567,65399000,투니버스,20240202234216,306,명탐정 코난 극장판 : 감벽의 관,,,
8568,61713000,JTBC,20240202094718,8,다시보는 건강스페셜(43회),,,
8569,67021000,JTBC,20240202093532,9,다시보는 건강스페셜(43회),,,
8570,65630000,JTBC,20240202092021,66,다시보는 건강스페셜(43회),,,
8571,64899000,ENA스토리,20240202193724,7,모범택시 2(12회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8572,60935000,ENA스토리,20240202182217,13,모범택시 2(11회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8573,64249000,JTBC,20240202090820,13,다시보는 건강스페셜(43회),,,
8574,65701000,ENA스토리,20240202173013,8109,모범택시 2(11회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8575,65258000,JTBC,20240202095511,21,다시보는 건강스페셜(43회),,,
8576,61242000,ENA스토리,20240202080252,1,모범택시 2(9회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8577,64593000,JTBC,20240202090138,3450,다시보는 건강스페셜(43회),,,
8578,66282000,ENA스토리,20240202172659,5,모범택시 2(11회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8579,65712000,ENA스토리,20240202035526,37,모범택시 2(10회),"'정의가 실종된 사회, 전화 한 통이면 오케이\ 베일에 가려진 택시회사 무지개 운수와 택시기사 김도기가 억울한 피해자를 대신해 복수를 완성하는 사적 복수 대행극""","이제훈,김의성,표예진,차지연,장혁진,배유람",
8580,66354000,롯데홈쇼핑,20240202144456,108,영컨템포러리,,,
8581,64498000,롯데홈쇼핑,20240202143702,31,영컨템포러리,,,
8582,66122000,롯데홈쇼핑,20240202145945,22,영컨템포러리,,,
8583,64539000,롯데홈쇼핑,20240202145727,44,영컨템포러리,,,
8584,64005000,롯데홈쇼핑,20240202133830,0,영컨템포러리,,,
8585,67165000,OCN무비즈2,20240202004514,113,공공의 적,"범인과 형사의 쫓고 쫓는 모습을 유머와 긴장감 있게 다루고 있다. 제목인 공공의 적은 개인적 의미로 '사회에 해를 끼치는 양심불량'을 지칭한다. 공공의 적은 내가 될 수도, 혹은 내 옆의 누군가가 될 수도 있는 것. 영화 공공의 적에서 가장 악독한 살인범을 가리키고 있다.","이성재,설경구",
8586,60506000,OCN무비즈2,20240202010156,0,공공의 적,"범인과 형사의 쫓고 쫓는 모습을 유머와 긴장감 있게 다루고 있다. 제목인 공공의 적은 개인적 의미로 '사회에 해를 끼치는 양심불량'을 지칭한다. 공공의 적은 내가 될 수도, 혹은 내 옆의 누군가가 될 수도 있는 것. 영화 공공의 적에서 가장 악독한 살인범을 가리키고 있다.","이성재,설경구",
8587,61311000,OCN무비즈2,20240202110107,4732,자전차왕 엄복동,"일제강점기, 그 어느 때보다 뜨거웠던 한일전이 시작된다!","비,강소라,이범수,고창석,김희원",
8588,66309000,OCN무비즈2,20240202082808,14,그날의 분위기,KTX에서 우연히 처음 만난 안 하는 거 참 많은 철벽녀와 맘만 먹으면 다 되는 맹공남이 하룻밤을 걸고 벌이는 밀당 로맨스 영화,"문채원,유연석,조재윤,박민우",
8589,60725000,더무비,20240225032513,9,야수,,"유지태,엄지원,권상우",
8590,65094000,아시아N,20240225020116,10430,권격,1971년 작.,"곡봉,적룡",
