,Unnamed: 0,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
1720,5114,64680000,외계+인 1부,영화,액션/어드벤쳐,1591,"아주 오래전부터 외계인은 그들의 죄수를 인간의 몸에 가두어 왔다. 2022년 현재, 가드와 썬더는 인간의 몸에 가두어진 외계인 죄수를 관리하며 지구에 살고 있다. 어느 날, 서울 상공에 우주선이 나타나고 형사 문도석은 기이한 광경을 목격하게 되는데...","류준열,김우빈,김태리,소지섭,염정아,조우진,김의성,이하늬,신정근,이시훈,김대명,최유리,김기천,윤병희,지건우",2:22,20200000000000.0
1721,5201,64612000,데블스 맨: 제1특전단(예고),영화,액션/어드벤쳐,60,제2차 세계대전에서 새로 창설된 제1특전단. 한계 초과의 공수훈련으로 살인기계가 되어간다. 타 부대가 실패한 전장에 투입되어 매번 승리하면서 검은 악마들이라 불리며 공포의 대상이 된다. 마침내 세계대전을 끝내는 전투에 투입되는데...,"케일럽 하펜,케이시 엘리엇,더스틴 하딩",0:01,20200000000000.0
1722,5202,66705000,데블스 맨: 제1특전단,영화,액션/어드벤쳐,2278,제2차 세계대전에서 새로 창설된 제1특전단. 한계 초과의 공수훈련으로 살인기계가 되어간다. 타 부대가 실패한 전장에 투입되어 매번 승리하면서 검은 악마들이라 불리며 공포의 대상이 된다. 마침내 세계대전을 끝내는 전투에 투입되는데...,"케일럽 하펜,케이시 엘리엇,더스틴 하딩",1:30,20200000000000.0
1723,5277,63128000,범죄도시2,영화,액션/어드벤쳐,6306,"금천서 강력반은 베트남으로 도주한 용의자를 인도받아 오라는 미션을 받는다. 괴물형사 마석도와 전일만 반장은 현지 용의자에게서 수상함을 느끼고, 그의 뒤에 무자비한 악행을 벌이는 강해상이 있음을 알게 된다.","마동석,손석구,최귀화,박지환,허동원,하준,정재광,남문철",1:46,20200000000000.0
1724,5278,65015000,범죄도시2,영화,액션/어드벤쳐,4543,"금천서 강력반은 베트남으로 도주한 용의자를 인도받아 오라는 미션을 받는다. 괴물형사 마석도와 전일만 반장은 현지 용의자에게서 수상함을 느끼고, 그의 뒤에 무자비한 악행을 벌이는 강해상이 있음을 알게 된다.","마동석,손석구,최귀화,박지환,허동원,하준,정재광,남문철",1:46,20200000000000.0
1725,5297,66809000,조선주먹,영화,액션/어드벤쳐,4929,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1726,5298,64300000,조선주먹,영화,액션/어드벤쳐,53,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1727,5299,62444000,조선주먹,영화,액션/어드벤쳐,56,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1728,5300,65309000,조선주먹,영화,액션/어드벤쳐,17,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1729,5301,65309000,조선주먹,영화,액션/어드벤쳐,166,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1730,5302,66480000,조선주먹,영화,액션/어드벤쳐,1209,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1731,5303,64282000,조선주먹,영화,액션/어드벤쳐,1237,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1732,5304,65526000,조선주먹,영화,액션/어드벤쳐,238,"일제강점기, 조선 학생 주먹 일인자 강일과 민족 모임 반일 독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화.","이승욱,주예은,임승준,조영진,김종문",1:31,20200000000000.0
1733,5314,64612000,귀수: 고스트 킬러(예고),영화,액션/어드벤쳐,60,"장시성을 지배하고 있던 지방세력 중 하나인 희화당은 이곳 출신의 전설적 명사수, 귀수를 잠재적 위험인물이자 반역자로 규정하고 지명수배 명단에 올린다. 한편, 자신의 형이 희화당의 일원이었고 귀수에게 살해당했다는 사실을 알게 된 육란은 귀수에게 복수하기로 한다.","석행우,왕문걸,이맹맹",0:01,20200000000000.0
1734,5336,62226000,사조영웅전: 구음백골조,영화,액션/어드벤쳐,5929,길거리를 떠돌던 매약화는 우연히 도화도의 주인 황약사의 제자가 된다. 매약화는 무술 연마에 매진하면서 스승 황약사에게 점점 사랑의 감정이 싹트기 시작하는데...,"엄흘관,완거,황희언",1:40,20200000000000.0
1735,5337,65961000,사조영웅전: 구음백골조,영화,액션/어드벤쳐,1211,길거리를 떠돌던 매약화는 우연히 도화도의 주인 황약사의 제자가 된다. 매약화는 무술 연마에 매진하면서 스승 황약사에게 점점 사랑의 감정이 싹트기 시작하는데...,"엄흘관,완거,황희언",1:40,20200000000000.0
1736,5338,60780000,사조영웅전: 구음백골조,영화,액션/어드벤쳐,6000,길거리를 떠돌던 매약화는 우연히 도화도의 주인 황약사의 제자가 된다. 매약화는 무술 연마에 매진하면서 스승 황약사에게 점점 사랑의 감정이 싹트기 시작하는데...,"엄흘관,완거,황희언",1:40,20200000000000.0
1737,5423,61296000,초신경호: 수퍼 보디가드,영화,액션/어드벤쳐,782,란 박사는 수많은 사람들을 구할 수 있는 백신을 개발해 가난한 사람들에게 무상으로 지급하려 한다. 하지만 백신으로 큰돈을 벌려는 동업자가 용병을 고용해 란 박사를 살해한다. 숨겨둔 백신 공식은 란 박사의 딸 이누오가 가지고 있었고 그녀는 테러 집단의 표적이 된다.,"이자웅,사맹위,학소문",1:18,20200000000000.0
1738,5424,64300000,초신경호: 수퍼 보디가드,영화,액션/어드벤쳐,191,란 박사는 수많은 사람들을 구할 수 있는 백신을 개발해 가난한 사람들에게 무상으로 지급하려 한다. 하지만 백신으로 큰돈을 벌려는 동업자가 용병을 고용해 란 박사를 살해한다. 숨겨둔 백신 공식은 란 박사의 딸 이누오가 가지고 있었고 그녀는 테러 집단의 표적이 된다.,"이자웅,사맹위,학소문",1:18,20200000000000.0
1739,5425,61296000,초신경호: 수퍼 보디가드,영화,액션/어드벤쳐,3801,란 박사는 수많은 사람들을 구할 수 있는 백신을 개발해 가난한 사람들에게 무상으로 지급하려 한다. 하지만 백신으로 큰돈을 벌려는 동업자가 용병을 고용해 란 박사를 살해한다. 숨겨둔 백신 공식은 란 박사의 딸 이누오가 가지고 있었고 그녀는 테러 집단의 표적이 된다.,"이자웅,사맹위,학소문",1:18,20200000000000.0
1740,5479,64612000,지옥만세(예고),영화,액션/어드벤쳐,60,"K-지옥의 정점에서 세상의 종말을 외치는 쏭남. 그리고 종말을 외칠 기력도 남지 않은 황구라. 두 소녀의 급발진은 박채린의 유학 소식으로부터 시작됐다. 우릴 지옥으로 내몰고 한국을 떠? 그 X 앞길을 막을 수 없다면, 두고두고 거슬릴 기스 정돈 낼 수 있겠지!","오우리,방효린",0:01,20200000000000.0
1741,5515,66705000,본 투 플라이,영화,액션/어드벤쳐,0,"재능 있는 파일럿 레이위는 적을 추격하던 중 고장 나버린 구형 전투기를 조종해 부대로 무사히 귀환한다. 레이위의 조종 실력과 판단력을 알아본 장팅은 차세대 전투기를 시험 조종하는 073 부대로 그를 스카우트하고, 레이위는 차세대 전투기 개발에 참여하게 된다.","왕이보,호군,우적,주동우",2:08,20200000000000.0
1742,5641,64612000,에일리언 인베이젼(2020)(예고),영화,액션/어드벤쳐,60,"외계의 우주선이 워싱턴을 침공하자 정부는 헬기로 대통령을 피신시켜 이동하던 중, 외계인의 공습을 받고 추락한다. 간신히 살아남은 대통령과 스미스 대령은 작은 마을의 한 가족을 만나나고 그후 모두 머리를 맞대어 외계 생명체 군단과 대적할 방법을 찾아보는데...","아리엘 하더,매튜 폴캠프,크리스티나 리치아르디,브랜든 존스턴,테리 우드베리",0:01,20200000000000.0
1743,5719,62226000,청킹맨션,영화,액션/어드벤쳐,253,"홍콩 국적의 영국군 군인이던 관차오는 홍콩이 중국에 반환되면서 강제 전역을 하게 된다. 관차오는 전역 후 홍콩의 폭력조직에 가입해 생계를 잇지만, 빈곤한 생활을 한다. 어느 날, 남아시아 출신의 만니가 조폭들을 피해 달아나다 우연히 관차오의 집에 숨어드는데...","임가동,싱 하르티한 비토",1:41,20200000000000.0
1744,5720,61296000,청킹맨션,영화,액션/어드벤쳐,421,"홍콩 국적의 영국군 군인이던 관차오는 홍콩이 중국에 반환되면서 강제 전역을 하게 된다. 관차오는 전역 후 홍콩의 폭력조직에 가입해 생계를 잇지만, 빈곤한 생활을 한다. 어느 날, 남아시아 출신의 만니가 조폭들을 피해 달아나다 우연히 관차오의 집에 숨어드는데...","임가동,싱 하르티한 비토",1:41,20200000000000.0
1745,5721,62444000,청킹맨션,영화,액션/어드벤쳐,1931,"홍콩 국적의 영국군 군인이던 관차오는 홍콩이 중국에 반환되면서 강제 전역을 하게 된다. 관차오는 전역 후 홍콩의 폭력조직에 가입해 생계를 잇지만, 빈곤한 생활을 한다. 어느 날, 남아시아 출신의 만니가 조폭들을 피해 달아나다 우연히 관차오의 집에 숨어드는데...","임가동,싱 하르티한 비토",1:41,20200000000000.0
1746,5722,62226000,청킹맨션,영화,액션/어드벤쳐,267,"홍콩 국적의 영국군 군인이던 관차오는 홍콩이 중국에 반환되면서 강제 전역을 하게 된다. 관차오는 전역 후 홍콩의 폭력조직에 가입해 생계를 잇지만, 빈곤한 생활을 한다. 어느 날, 남아시아 출신의 만니가 조폭들을 피해 달아나다 우연히 관차오의 집에 숨어드는데...","임가동,싱 하르티한 비토",1:41,20200000000000.0
1747,5775,64081000,(할인)라이언일병구하기,영화,액션/어드벤쳐,83,적진에서 실종된 유일한 생존자인 막내 라이언 일병을 위한 미 행정부의 특별한 임무를 맡게된다. 단 한명의 목숨을 구하기 위해 여덟 명이 위험을 감수해야할 상황에서 한 명의 생명이 그들 여덟 명의 생명보다 더 가치가 있는 것인지 끊임없는 혼란에 빠진다.,"톰 행크스,톰 시즈모어,에드워드 번즈,맷 데이먼",2:49,20200000000000.0
1748,5776,64081000,(할인)라이언일병구하기,영화,액션/어드벤쳐,10140,적진에서 실종된 유일한 생존자인 막내 라이언 일병을 위한 미 행정부의 특별한 임무를 맡게된다. 단 한명의 목숨을 구하기 위해 여덟 명이 위험을 감수해야할 상황에서 한 명의 생명이 그들 여덟 명의 생명보다 더 가치가 있는 것인지 끊임없는 혼란에 빠진다.,"톰 행크스,톰 시즈모어,에드워드 번즈,맷 데이먼",2:49,20200000000000.0
1749,5822,64399000,(영어자막)해리 포터와 불사조 기사단,영화,액션/어드벤쳐,78,해리포터와 불사조 기사단. 본 콘텐츠는 평생소장 콘텐츠로 서비스 해지 시까지 시청이 가능합니다. 해리포터는 이모부 식구들과 참고 사는 것도 지겨운데 론과 헤르미온느에게서 편지 한 통 오지 않는다. 그러던 중 해리가 호그와트에서 퇴학당했다는 편지가 도착하는데...,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트,제이슨 아이삭스,이반나 린치,이멜다 스턴톤,랄프 파인즈,헬레나 본햄 카터",2:18,20200000000000.0
1750,5823,60939000,(자막)블랙 팬서,영화,액션/어드벤쳐,2355,"서비스 해지 시까지 시청 가능. 아이언 맨을 능가하는 재력, 캡틴 아메리카에 대적하는 신체 능력! 스타일리시한 히어로의 등장! 3D 프린터를 활용한 다채로운 의상, 세계적인 가수 켄드릭라마의 사운드 트랙까지! 부산 땅을 누비는 새로운 마블 히어로를 만나보세요!","채드윅 보스만,마이클B. 조던,루피타 뇽,다나이 구리라,마틴 프리먼,레티티아 라이트,다니엘 칼루야,안젤라 바셋,포레스트 휘태커,앤디 서키스,윈스턴 듀크,스터링 K. 브라운,플로렌스 카숨바,존 카니",3:24,20200000000000.0
1751,5825,64680000,국제수사,영화,액션/어드벤쳐,3846,"촌구석 형사, 글로벌 범죄에 휘말리다! 필리핀으로 인생 첫 해외여행을 떠난 대천경찰서 강력팀 홍병수 경장. 여행의 단꿈도 잠시, 범죄 조직 킬러 패트릭의 셋업 범죄에 휘말려 살인 용의자가 되고, 누명을 벗기 위해 현지 가이드이자 고향 후배 만철과 수사에 나서는데...","곽도원,김대명,김희원,김상호,유진우,손현주,조재윤,신승환,신동미,이한서,김창옥,강채민,이찬유,김채준,성혁",1:46,20200000000000.0
1752,5890,63101000,무림 당문비독,영화,액션/어드벤쳐,5700,"서비스 해지 시까지 시청 가능. 백의후 주황은 대장군으로서 주작과 함께 피를 흘리며 싸운 친구지만 황제로 인해 오해가 생기며 원한을 맺게 된다. 훗날, 세상을 떠돌던 주황은 우연히 홍일성이라는 곳에 도착하고 당문 사람들을 만나지만 살인 사건에 휘말리는데...","온조륜,우청빈",1:35,20200000000000.0
1753,5891,63017000,무림 당문비독,영화,액션/어드벤쳐,295,"서비스 해지 시까지 시청 가능. 백의후 주황은 대장군으로서 주작과 함께 피를 흘리며 싸운 친구지만 황제로 인해 오해가 생기며 원한을 맺게 된다. 훗날, 세상을 떠돌던 주황은 우연히 홍일성이라는 곳에 도착하고 당문 사람들을 만나지만 살인 사건에 휘말리는데...","온조륜,우청빈",1:35,20200000000000.0
1754,5892,66480000,무림 당문비독,영화,액션/어드벤쳐,97,"서비스 해지 시까지 시청 가능. 백의후 주황은 대장군으로서 주작과 함께 피를 흘리며 싸운 친구지만 황제로 인해 오해가 생기며 원한을 맺게 된다. 훗날, 세상을 떠돌던 주황은 우연히 홍일성이라는 곳에 도착하고 당문 사람들을 만나지만 살인 사건에 휘말리는데...","온조륜,우청빈",1:35,20200000000000.0
1755,5893,61296000,무림 당문비독,영화,액션/어드벤쳐,5700,"서비스 해지 시까지 시청 가능. 백의후 주황은 대장군으로서 주작과 함께 피를 흘리며 싸운 친구지만 황제로 인해 오해가 생기며 원한을 맺게 된다. 훗날, 세상을 떠돌던 주황은 우연히 홍일성이라는 곳에 도착하고 당문 사람들을 만나지만 살인 사건에 휘말리는데...","온조륜,우청빈",1:35,20200000000000.0
1756,5930,65630000,졸트,영화,액션/어드벤쳐,361,사랑하는 이를 잃은 그녀. 더 이상의 통제는 필요 없다. 제대로 돌아버린 자. 그녀의 숨은 능력이 깨어난다! 백만 볼트 짜릿한 액션이 시작된다!,"케이트 베킨세일,스탠리 투치,바비 카나베일,제이 코트니,래번 콕스,데이비드 브래들리,크리스찬 브래싱톤,오리 페퍼",1:31,20200000000000.0
1757,5931,65630000,졸트,영화,액션/어드벤쳐,4688,사랑하는 이를 잃은 그녀. 더 이상의 통제는 필요 없다. 제대로 돌아버린 자. 그녀의 숨은 능력이 깨어난다! 백만 볼트 짜릿한 액션이 시작된다!,"케이트 베킨세일,스탠리 투치,바비 카나베일,제이 코트니,래번 콕스,데이비드 브래들리,크리스찬 브래싱톤,오리 페퍼",1:31,20200000000000.0
1758,5932,65442000,졸트,영화,액션/어드벤쳐,0,사랑하는 이를 잃은 그녀. 더 이상의 통제는 필요 없다. 제대로 돌아버린 자. 그녀의 숨은 능력이 깨어난다! 백만 볼트 짜릿한 액션이 시작된다!,"케이트 베킨세일,스탠리 투치,바비 카나베일,제이 코트니,래번 콕스,데이비드 브래들리,크리스찬 브래싱톤,오리 페퍼",1:31,20200000000000.0
1759,6119,66705000,그레이트 스네이크,영화,액션/어드벤쳐,297,동물의 유전자 연구를 하는 젊은 과학자에게 어느 날 자신의 스승이었던 천 교수가 찾아와 머리가 아홉 달린 신비한 뱀을 찾으러 가자고 제안한다. 그렇게 현지 답사를 떠나게 된 일행들이 하나씩 사라지자 천 교수를 의심하기 시작하는데...,이정위,1:21,20200000000000.0
1760,6120,66705000,그레이트 스네이크,영화,액션/어드벤쳐,4452,동물의 유전자 연구를 하는 젊은 과학자에게 어느 날 자신의 스승이었던 천 교수가 찾아와 머리가 아홉 달린 신비한 뱀을 찾으러 가자고 제안한다. 그렇게 현지 답사를 떠나게 된 일행들이 하나씩 사라지자 천 교수를 의심하기 시작하는데...,이정위,1:21,20200000000000.0
1761,6188,65696000,아쿠아맨과 로스트 킹덤,영화,액션/어드벤쳐,0,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",2:04,20200000000000.0
1762,6189,65130000,아쿠아맨과 로스트 킹덤(예고),영화,액션/어드벤쳐,60,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",0:01,20200000000000.0
1763,6190,65130000,아쿠아맨과 로스트 킹덤(예고),영화,액션/어드벤쳐,60,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",0:01,20200000000000.0
1764,6191,65015000,아쿠아맨과 로스트 킹덤,영화,액션/어드벤쳐,22,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",2:04,20200000000000.0
1765,6192,60824000,아쿠아맨과 로스트 킹덤,영화,액션/어드벤쳐,6835,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",2:04,20200000000000.0
1766,6193,65015000,아쿠아맨과 로스트 킹덤,영화,액션/어드벤쳐,6792,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",2:04,20200000000000.0
1767,6194,65306000,아쿠아맨과 로스트 킹덤,영화,액션/어드벤쳐,5580,"아틀란티스 왕국을 이끌 왕의 자리에 오른 아쿠아맨. 그 앞에 블랙 만타가 세상을 뒤흔들 강력한 지배 아이템, 블랙 트라이던트를 손에 넣게 된다. 그동안 겪지 못했던 최악의 위협 속 아쿠아맨은 블랙 만타와 손을 잡았던 이부동생 옴 없이는 절대적 힘이 부족한 상황인데...","제이슨 모모아,패트릭 윌슨,야히아 압둘 마틴 2세,앰버 허드,니콜 키드먼",2:04,20200000000000.0
1768,6278,64612000,데이 투 다이(예고),영화,액션/어드벤쳐,60,"최악의 테러에 휘말린 특수대가 강제 해산된다. 형사가 된 특수대원의 임신한 아내가 납치되고 제한 시간 12시간, 몸값 2백만 불을 구해야 한다. 형사는 은둔한 옛 동료 특수대원들을 소환하고 돌아온 원팀은 거침없이 비밀작전에 나서는데...","브루스 윌리스,프랭크 그릴로,케빈 딜런",0:01,20200000000000.0
1769,6331,66480000,절색특공: 데드 스콜피온,영화,액션/어드벤쳐,430,고비 사막의 비밀 연구실에 중대한 사고가 발생한다. 정부는 비밀리에 이를 처리하고자 최정예 대테러 특공대와 용병 적색 특공을 비밀리에 소집 급파한다. 그곳에서 실험의 치명적인 실수로 무자비한 병기로 변신하여 피에 굶주린 전갈 괴물들이 이들을 맞이한다.,"유 시추,세나,서동매",1:25,20200000000000.0
1770,6332,63017000,절색특공: 데드 스콜피온,영화,액션/어드벤쳐,192,고비 사막의 비밀 연구실에 중대한 사고가 발생한다. 정부는 비밀리에 이를 처리하고자 최정예 대테러 특공대와 용병 적색 특공을 비밀리에 소집 급파한다. 그곳에서 실험의 치명적인 실수로 무자비한 병기로 변신하여 피에 굶주린 전갈 괴물들이 이들을 맞이한다.,"유 시추,세나,서동매",1:25,20200000000000.0
1771,6424,61085000,킹 오브 킬러스,영화,액션/어드벤쳐,5380,"세계 최고의 킬러들 앞으로 초대장이 도착한다! 한 곳에 모인 킬러들은 킬러들의 왕을 암살하고 최고의 킬러를 가리는 시합에 초청된 것. 생존 게임이 시작되면, 단 한 놈만이 살아남는다...!","알랭 머시,마리 아브게로포울로스",1:30,20200000000000.0
1772,6602,64399000,죽거나 혹은 나쁘거나,영화,액션/어드벤쳐,5237,"당구장에서 시비가 붙은 공고 졸업생 석환과 성빈. 패싸움을 말리던 성빈은 실수로 예고생 현수를 살해하고 살인죄로 7년간 감옥에서 지내게 된다. 출소 후, 사회의 냉대를 겪으며 우연히 조직의 중간보스 태훈을 구한 성빈은 앞으로 주먹을 쓰며 살기로 결심한다.","류승완,류승범,박성빈,배중식,김수현,정재영,임원희,안길강,기주봉,천성훈,박성일",1:30,20200000000000.0
1773,6621,64621000,노량: 죽음의바다(예고),영화,액션/어드벤쳐,120,"1598년 12월. 이순신은 도요토미 히데요시가 갑작스럽게 사망한 뒤 왜군들이 조선에서 황급히 퇴각하려 한다는 것을 알게 된다. 왜군을 완벽하게 섬멸하려고 하지만 명나라 도독 진린은 왜군에게 퇴로를 열어주려 하고, 왜군 수장인 시마즈의 살마군까지 노량으로 향하는데...","김윤석,백윤식,정재영,허준호,김성규,이규형,이무생,최덕문,안보현,박명훈,박훈,문정희",0:02,20200000000000.0
1774,6622,65977000,노량: 죽음의바다(예고),영화,액션/어드벤쳐,119,"1598년 12월. 이순신은 도요토미 히데요시가 갑작스럽게 사망한 뒤 왜군들이 조선에서 황급히 퇴각하려 한다는 것을 알게 된다. 왜군을 완벽하게 섬멸하려고 하지만 명나라 도독 진린은 왜군에게 퇴로를 열어주려 하고, 왜군 수장인 시마즈의 살마군까지 노량으로 향하는데...","김윤석,백윤식,정재영,허준호,김성규,이규형,이무생,최덕문,안보현,박명훈,박훈,문정희",0:02,20200000000000.0
1775,6623,65977000,노량: 죽음의바다(예고),영화,액션/어드벤쳐,38,"1598년 12월. 이순신은 도요토미 히데요시가 갑작스럽게 사망한 뒤 왜군들이 조선에서 황급히 퇴각하려 한다는 것을 알게 된다. 왜군을 완벽하게 섬멸하려고 하지만 명나라 도독 진린은 왜군에게 퇴로를 열어주려 하고, 왜군 수장인 시마즈의 살마군까지 노량으로 향하는데...","김윤석,백윤식,정재영,허준호,김성규,이규형,이무생,최덕문,안보현,박명훈,박훈,문정희",0:02,20200000000000.0
1776,6639,65696000,밀수,영화,액션/어드벤쳐,7494,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1777,6640,65696000,밀수,영화,액션/어드벤쳐,5,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1778,6641,66103000,밀수,영화,액션/어드벤쳐,0,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1779,6642,65696000,밀수,영화,액션/어드벤쳐,7436,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1780,6643,65696000,밀수,영화,액션/어드벤쳐,7533,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1781,6644,66103000,밀수,영화,액션/어드벤쳐,24,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
1782,6645,61111000,밀수,영화,액션/어드벤쳐,7537,평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들. 먹고살기 위한 방법을 찾던 승부사 춘자는 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 진숙에게 솔깃한 제안을 한다.,"김혜수,염정아,조인성,박정민,김종수,고민시",2:09,20200000000000.0
