,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
11424,65615000,월드클래식무비,20240307162200,13,조폭 마누라 2,"어리숙한 동사무소 말단과 결혼한 조폭계의 살아 있는 전설인 여두목과의 결혼생활을 코믹하게 그려 전국 530만 관객을 동원했던 깜짝 히트대작 <조폭 마누라>의 속편으로, 리얼한 액션과 전작을 능가하는 코믹한 스토리, 화려한 까메오 출연으로 화제가 된 작품.","신은경,박준규,장세진,류현경,주현",
11425,60475000,SBS스포츠,20240307121857,8,2023 KBO리그 한국시리즈 하이라이트,,,
11426,60475000,SBS스포츠,20240307114208,1691,2023 KBO리그 한국시리즈 하이라이트,,,
11427,66334000,스포골프헬스,20240307040738,8,[리디아 고 우승] 2023 LET 아람...,,,
11428,64378000,바둑TV,20240307024637,15,제25회 농심신라면배 세계바둑최강전,,,
11429,65309000,캐치온1,20240307012021,21,더 머신,,"버트 크라이셔,마크 해밀",
11430,61136000,캐치온1,20240307023931,7,더 머신,,"버트 크라이셔,마크 해밀",
11431,64965000,캐치온1,20240307011506,70,더 머신,,"버트 크라이셔,마크 해밀",
11432,64159000,캐치온1,20240307055637,20,배틀 솔저,,"클라라,장몽로",
11433,61139000,캐치온1,20240307010111,62,더 머신,,"버트 크라이셔,마크 해밀",
11434,60155000,TV조선,20240307072811,7,반지의 비밀일기 시즌3(1회),,,
11435,64005000,TV조선,20240307064856,1614,반지의 비밀일기 시즌3(1회),,,
11436,60207000,인디필름,20240322212903,349,블러드 다이아몬드 파이널,"3kg의 다이아몬드, '블랙'들의 한 탕이 시작된다!",캐롤 카레메라,
11437,61920000,인디필름,20240322203833,23,블러드 다이아몬드 파이널,"3kg의 다이아몬드, '블랙'들의 한 탕이 시작된다!",캐롤 카레메라,
11438,62841000,인디필름,20240322214059,112,블러드 다이아몬드 파이널,"3kg의 다이아몬드, '블랙'들의 한 탕이 시작된다!",캐롤 카레메라,
11439,63081000,채널액션,20240322023246,4,특수부대 전랑2,,"오경,프랭크 그릴로,김정산",
11440,67047000,채널액션,20240322042700,150,특수부대 전랑2,,"오경,프랭크 그릴로,김정산",
11441,67304000,채널액션,20240322030608,5,특수부대 전랑2,,"오경,프랭크 그릴로,김정산",
11442,67047000,채널액션,20240322041713,58,특수부대 전랑2,,"오경,프랭크 그릴로,김정산",
11443,66138000,채널액션,20240322033639,504,특수부대 전랑2,,"오경,프랭크 그릴로,김정산",
11444,64966000,OCN무비즈2,20240322235758,31,부당거래,"<짝패>의 류승완 감독이 다시 메가폰을 잡고, <사생결단>의 황정민과 류승범, <이끼>의 유해진이 손을 잡아 만든 범죄드라마","유해진,류승범,황정민",
11445,61808000,OCN무비즈2,20240322005743,5,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11446,64745000,OCN무비즈2,20240322003451,540,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11447,63726000,OCN무비즈2,20240322011317,529,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11448,61492000,OCN무비즈2,20240322004854,70,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11449,60411000,OCN무비즈2,20240322011957,19,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11450,64844000,OCN무비즈2,20240322011535,37,타짜,"도박판에 전부를 건 전문도박꾼들, 일명 '타짜'들의 화려한 기술과 끝없는 욕망을 그려 선풍적 인기를 끌었던 허영만의 동명 만화를 영화화한 작품.","김혜수,조승우,유해진,백윤식",
11451,67304000,OCN무비즈2,20240322235355,28,부당거래,"<짝패>의 류승완 감독이 다시 메가폰을 잡고, <사생결단>의 황정민과 류승범, <이끼>의 유해진이 손을 잡아 만든 범죄드라마","유해진,류승범,황정민",
11452,66085000,OCN무비즈2,20240316230838,3,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
11453,61548000,OCN무비즈2,20240316231037,1455,수상한 그녀,,"심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나",
11454,61534000,씨네프,20240316012454,6,당신은 몇번째인가요?,결혼상대를 만나기 위해 19명의 엑스 보이프렌드를 찾아 나선 주인공의 좌충우돌 사랑 만들기,"안나 패리스,크리스 에반스",
11455,64962000,씨네프,20240316014208,6,당신은 몇번째인가요?,결혼상대를 만나기 위해 19명의 엑스 보이프렌드를 찾아 나선 주인공의 좌충우돌 사랑 만들기,"안나 패리스,크리스 에반스",
11456,61658000,씨네프,20240316011417,291,당신은 몇번째인가요?,결혼상대를 만나기 위해 19명의 엑스 보이프렌드를 찾아 나선 주인공의 좌충우돌 사랑 만들기,"안나 패리스,크리스 에반스",
11457,66244000,SBS,20240316081426,8,SBS 뉴스토리,,,
11458,63022000,SBS,20240316075859,231,SBS 뉴스토리,,,
11459,63106000,SBS,20240316080528,3055,SBS 뉴스토리,,,
11460,62397000,바둑TV,20240316020140,1885,제25회 농심신라면배 세계바둑최강전,,,
11461,64962000,바둑TV,20240316030343,161,제25회 농심신라면배 세계바둑최강전,,,
11462,63031000,바둑TV,20240316020722,7,제25회 농심신라면배 세계바둑최강전,,,
11463,62567000,바둑TV,20240316031217,54,제25회 농심신라면배 세계바둑최강전,,,
11464,62254000,스크린,20240316223812,9,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11465,60818000,스크린,20240316215023,3,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11466,67229000,스크린,20240316215232,2970,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11467,60544000,스크린,20240316210750,5,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11468,59933000,스크린,20240316210223,8160,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11469,64743000,스크린,20240316211000,4,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11470,65722000,스크린,20240316205835,19,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11471,67348000,스크린,20240316214246,0,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11472,61191000,스크린,20240316211812,6,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11473,64282000,스크린,20240316213346,744,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
11474,62248000,채널액션,20240316212724,9,황야의 들개들,,스티븐 보이드,
11475,65019000,채널액션,20240316215819,0,황야의 들개들,,스티븐 보이드,
11476,64132000,채널액션,20240316213339,2163,황야의 들개들,,스티븐 보이드,
11477,66974000,채널액션,20240316204649,541,황야의 들개들,,스티븐 보이드,
11478,66812000,채널액션,20240316212830,2,황야의 들개들,,스티븐 보이드,
11479,66812000,채널액션,20240316215242,1,황야의 들개들,,스티븐 보이드,
11480,66705000,채널액션,20240316214956,5,황야의 들개들,,스티븐 보이드,
11481,64743000,인디필름,20240316021449,1076,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11482,62493000,인디필름,20240316024700,7,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11483,65062000,인디필름,20240316010027,18,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11484,65062000,인디필름,20240316013401,70,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11485,62366000,인디필름,20240316004322,3,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11486,65370000,인디필름,20240316011207,59,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11487,65370000,인디필름,20240316005001,0,뽕,"나도향의 원작을 영화화한 작품. 원작이 갖고 있는 시대상의 반영과 해학적인 성 표현, 그리고 이미숙의 매력을 잘 살린 토속적인 영화다.","이미숙,이대근",
11488,66731000,OCN무비즈,20240316174441,352,비공식작전,,"하정우,주지훈",
11489,64723000,OCN무비즈,20240316192754,212,비공식작전,,"하정우,주지훈",
11490,62209000,OCN무비즈,20240316122843,2,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11491,64006000,OCN무비즈,20240316095833,16,미션 임파서블4:고스트 프로토콜,러시아 폭발 테러 사건에 연루되어 국제 테러리스트로 몰린 특수비밀요원의 자신과 조직의 명예를 되찾기 위한 지상 최대의 불가능한 미션,"톰 크루즈,제레미 레너,사이먼 페그,폴라 패튼,조쉬 할로웨이,레아 세이두,미카엘 니크비스트,아닐 카푸르",
11492,66549000,OCN무비즈,20240316193648,0,비공식작전,,"하정우,주지훈",
11493,65696000,OCN무비즈,20240316194154,9,비공식작전,,"하정우,주지훈",
11494,65358000,OCN무비즈,20240316194433,19,비공식작전,,"하정우,주지훈",
11495,62474000,OCN무비즈,20240316182938,649,비공식작전,,"하정우,주지훈",
11496,64282000,OCN무비즈,20240316191611,5,비공식작전,,"하정우,주지훈",
11497,61130000,OCN무비즈,20240316190059,112,비공식작전,,"하정우,주지훈",
11498,64396000,OCN무비즈,20240316191029,9,비공식작전,,"하정우,주지훈",
11499,62474000,OCN무비즈,20240316182838,6,비공식작전,,"하정우,주지훈",
11500,66408000,OCN무비즈,20240316131832,104,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11501,64124000,OCN무비즈,20240316120229,111,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11502,64929000,OCN무비즈,20240316190949,22,비공식작전,,"하정우,주지훈",
11503,65042000,OCN무비즈,20240316115018,6,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11504,66510000,OCN무비즈,20240316180523,1131,비공식작전,,"하정우,주지훈",
11505,60306000,OCN무비즈,20240316110559,21,미션 임파서블4:고스트 프로토콜,러시아 폭발 테러 사건에 연루되어 국제 테러리스트로 몰린 특수비밀요원의 자신과 조직의 명예를 되찾기 위한 지상 최대의 불가능한 미션,"톰 크루즈,제레미 레너,사이먼 페그,폴라 패튼,조쉬 할로웨이,레아 세이두,미카엘 니크비스트,아닐 카푸르",
11506,62800000,OCN무비즈,20240316103610,37,미션 임파서블4:고스트 프로토콜,러시아 폭발 테러 사건에 연루되어 국제 테러리스트로 몰린 특수비밀요원의 자신과 조직의 명예를 되찾기 위한 지상 최대의 불가능한 미션,"톰 크루즈,제레미 레너,사이먼 페그,폴라 패튼,조쉬 할로웨이,레아 세이두,미카엘 니크비스트,아닐 카푸르",
11507,64227000,OCN무비즈,20240316130412,26,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11508,66365000,OCN무비즈,20240316185754,8,비공식작전,,"하정우,주지훈",
11509,63074000,OCN무비즈,20240316135054,10,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11510,66668000,OCN무비즈,20240316124742,1,미션 임파서블5:로그네이션,에단 헌트와 IMF 팀원들이 국제적인 테러 조직 신디케이트에 맞서 역대 가장 불가능한 미션을 수행하는 과정을 그린 액션 어드벤처,"톰 크루즈,제레미 레너,사이먼 페그,레베카 퍼거슨,알렉 볼드윈",
11511,65431000,롯데홈쇼핑,20240316123648,6,영컨템포러리,,,
11512,62007000,롯데홈쇼핑,20240316123113,17,영컨템포러리,,,
11513,62671000,롯데홈쇼핑,20240316114038,174,영컨템포러리,,,
11514,61173000,롯데홈쇼핑,20240316120812,15,영컨템포러리,,,
11515,61625000,TV조선,20240316112450,13,소문난 건강법(37회),,,
11516,62572000,TV조선,20240316111041,22,소문난 건강법(37회),,,
11517,67161000,TV조선,20240316112748,12,소문난 건강법(37회),,,
11518,64844000,TV조선,20240316115330,16,소문난 건강법(37회),,,
11519,65094000,TV조선,20240316114445,2,소문난 건강법(37회),,,
11520,66311000,TV조선,20240316112057,13,소문난 건강법(37회),,,
11521,65113000,TV조선,20240316112334,10,소문난 건강법(37회),,,
11522,65204000,TV조선,20240316112954,17,소문난 건강법(37회),,,
11523,62021000,TV조선,20240316113735,5,소문난 건강법(37회),,,
11524,66608000,TV조선,20240316110720,7,소문난 건강법(37회),,,
11525,63017000,TV조선,20240316112701,321,소문난 건강법(37회),,,
11526,64381000,TV조선,20240316104521,3183,소문난 건강법(37회),,,
11527,65043000,TV조선,20240316111425,7,소문난 건강법(37회),,,
11528,66974000,VIKI,20240316090533,3,선정적 문구 차단중,,,
11529,64668000,VIKI,20240316090130,11,선정적 문구 차단중,,,
11530,60506000,시네마천국,20240319083728,6,뷰티풀 데이즈 1부,아픈 과거를 지닌 채 한국에서 살아가는 '여자'. 14년 만에 그녀를 찾아 중국에서 온 '아들'. 그리고 마침내 밝혀지는 그녀의 숨겨진 진실..,"이나영,장동윤,오광록,이유준",
11531,66848000,OCN,20240319052233,115,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버",
11532,61702000,OCN,20240319202702,15,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11533,67165000,OCN,20240319205334,19,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11534,65961000,OCN,20240319195802,114,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11535,66578000,OCN,20240319215106,7,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11536,64465000,OCN,20240319205112,21,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11537,66081000,OCN,20240319060723,703,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버",
11538,64732000,OCN,20240319060735,69,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버",
11539,65391000,엠플렉스,20240319144919,7,메모리,,,
11540,61820000,OCN,20240319201843,5,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11541,60207000,OCN,20240319211945,124,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11542,67039000,엠플렉스,20240319162129,200,메모리,,,
11543,63757000,OCN,20240319200004,21,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석",
11544,63723000,엠플렉스,20240319160926,2221,메모리,,,
11545,60311000,엠플렉스,20240319154121,8,메모리,,,
11546,65564000,이벤트TV,20240319003558,10,유찬의 가요를 부탁해(132회),,,
11547,65947000,K바둑,20240309134315,429,(생) 센코컵 월드바둑여류최강전 ...,,,
11548,61443000,K바둑,20240309122559,57,(생) 센코컵 월드바둑여류최강전 ...,,,
11549,65947000,K바둑,20240309144647,130,(생) 센코컵 월드바둑여류최강전 ...,,,
11550,60846000,더무비,20240309200736,20,최후의 출격,,"브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트",
11551,60307000,더무비,20240309214452,6,최후의 출격,,"브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트",
11552,62615000,더무비,20240309205133,6,최후의 출격,,"브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트",
11553,61702000,더무비,20240309211025,1981,최후의 출격,,"브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트",
11554,63352000,더무비,20240309202447,824,최후의 출격,,"브래드 존슨,대니 글로버,윌렘 데포,로잔나 아퀘트",
11555,67016000,시네마천국,20240309174049,3,리미트리스 2부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼",
11556,61251000,시네마천국,20240309170030,163,리미트리스 1부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼",
11557,61702000,시네마천국,20240309180537,256,리미트리스 2부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼",
11558,64977000,시네마천국,20240309165210,3,리미트리스 1부,동명의 SF 소설을 원작으로 한 영화로서 인간이 약을 먹고 뇌를 100% 활용할 수 있다는 흥미로운 설정의 작품,"로버트 드 니로,브래들리 쿠퍼",
11559,66381000,CNTV,20240309101917,13,희망더하기(28회),,,
11560,66809000,코미디TV,20240309062210,67,모형 완구의 제국(10회),,,
11561,59933000,동아TV,20240309211653,12,나의 귀여운 시어머니(34회),,"황페이자,종흔릉,장서위",
11562,66849000,동아TV,20240309215118,0,나의 귀여운 시어머니(34회),,"황페이자,종흔릉,장서위",
11563,65307000,씨네프,20240309223930,13,테이큰,,"리암 니슨,매기 그레이스",
11564,64701000,씨네프,20240309212314,24,테이큰,,"리암 니슨,매기 그레이스",
11565,66817000,씨네프,20240309223605,12,테이큰,,"리암 니슨,매기 그레이스",
11566,64621000,씨네프,20240309221558,22,테이큰,,"리암 니슨,매기 그레이스",
11567,62212000,씨네프,20240309224029,7,테이큰,,"리암 니슨,매기 그레이스",
11568,60463000,씨네프,20240309224304,1,테이큰,,"리암 니슨,매기 그레이스",
11569,65659000,씨네프,20240309222947,0,테이큰,,"리암 니슨,매기 그레이스",
11570,61931000,카툰네트워크,20240309092734,595,[음다] 틴 타이탄 GO! 어둠의 레...,,,
11571,60506000,카툰네트워크,20240309093109,17,[음다] 틴 타이탄 GO! 어둠의 레...,,,
11572,64124000,스카이스포츠,20240309044643,14,여자 축구국가대표팀 친선경기,,,
11573,64143000,카툰네트워크,20240309090136,3810,[음다] 틴 타이탄 GO! 어둠의 레...,,,
11574,60915000,스카이스포츠,20240309044149,72,여자 축구국가대표팀 친선경기,,,
11575,65999000,월드클래식무비,20240309084611,8,전사 씨야마,,"탄 타나콘,낫타눈 잔타라왓,티티마 말리완",
11576,66705000,월드클래식무비,20240309094853,435,전사 씨야마,,"탄 타나콘,낫타눈 잔타라왓,티티마 말리완",
11577,60724000,인디필름,20240309162551,7,모스트 데인저러스 게임,직업 사냥꾼이 사냥 게임에서 탈출하는 과정을 그린 모험 영화,"존 해니건,조셉 갯",
11578,60381000,인디필름,20240309151810,250,모스트 데인저러스 게임,직업 사냥꾼이 사냥 게임에서 탈출하는 과정을 그린 모험 영화,"존 해니건,조셉 갯",
11579,61650000,인디필름,20240309154354,8,모스트 데인저러스 게임,직업 사냥꾼이 사냥 게임에서 탈출하는 과정을 그린 모험 영화,"존 해니건,조셉 갯",
11580,66056000,채널J,20240309024234,781,워킹걸,슈퍼우먼 신드롬을 겪으며 직장과 가정 사이에서 갈등을 겪고 있는 두 허당 여성들의 동업을 그린 섹시 코미디,"조여정,클라라,김태우,김보연,라미란,배성우,김기천,김하유",
11581,66056000,채널J,20240309025642,70,워킹걸,슈퍼우먼 신드롬을 겪으며 직장과 가정 사이에서 갈등을 겪고 있는 두 허당 여성들의 동업을 그린 섹시 코미디,"조여정,클라라,김태우,김보연,라미란,배성우,김기천,김하유",
11582,66056000,채널J,20240309024234,781,워킹걸,슈퍼우먼 신드롬을 겪으며 직장과 가정 사이에서 갈등을 겪고 있는 두 허당 여성들의 동업을 그린 섹시 코미디,"조여정,클라라,김태우,김보연,라미란,배성우,김기천,김하유",
11583,65532000,채널J,20240309015915,6,워킹걸,슈퍼우먼 신드롬을 겪으며 직장과 가정 사이에서 갈등을 겪고 있는 두 허당 여성들의 동업을 그린 섹시 코미디,"조여정,클라라,김태우,김보연,라미란,배성우,김기천,김하유",
11584,65647000,투니버스,20240309175428,1500,극장판 짱구는 못말려:수수께끼! ...,,,
11585,61931000,투니버스,20240309184100,31,극장판 짱구는 못말려:수수께끼! ...,,,
11586,61255000,MBC,20240303053313,1180,푸른백세 어영차 바다야,,,
11587,66317000,MBC,20240303134711,6607,김대호의 퇴근 후N,,김대호,
11588,61476000,MBC,20240303151743,1484,김대호의 퇴근 후N,,김대호,
11589,67304000,캐치온2,20240303195707,42,허셀프,세상의 냉혹한 현실 속에서 아이들을 지키기 위한 행복한 집 짓기가 시작된다.,해리엇 월터,
11590,62231000,캐치온2,20240303183647,1,허셀프,세상의 냉혹한 현실 속에서 아이들을 지키기 위한 행복한 집 짓기가 시작된다.,해리엇 월터,
11591,64309000,GS SHOP,20240303090927,42,메가스터디 학습서비스 상담,,,
11592,66390000,GS SHOP,20240303095405,3,메가스터디 학습서비스 상담,,,
11593,62403000,GS SHOP,20240303085127,21,메가스터디 학습서비스 상담,,,
11594,66577000,GS SHOP,20240303085626,13,메가스터디 학습서비스 상담,,,
11595,64503000,GS SHOP,20240303064348,27,현대의료기 침대,,,
11596,67039000,GS SHOP,20240303093917,9,메가스터디 학습서비스 상담,,,
11597,61442000,OCN,20240303162013,3156,비공식작전,,"하정우,주지훈",
11598,67066000,OCN,20240303160321,6024,비공식작전,,"하정우,주지훈",
11599,65999000,OCN,20240303045107,7,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
11600,66263000,OCN,20240303163016,1,비공식작전,,"하정우,주지훈",
11601,65999000,OCN,20240303050541,7,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
11602,66081000,OCN,20240303043111,37,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
11603,60283000,OCN,20240303034355,433,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
11604,67348000,OCN,20240303142620,1513,비공식작전,,"하정우,주지훈",
11605,60283000,OCN,20240303192331,9,블랙 아담,,"드웨인 존슨,노아 센티네오",
11606,60952000,OCN,20240303150318,4418,비공식작전,,"하정우,주지훈",
11607,64977000,OCN,20240303171518,0,블랙 아담,,"드웨인 존슨,노아 센티네오",
11608,67031000,OCN,20240303165052,63,비공식작전,,"하정우,주지훈",
11609,62332000,OCN,20240303150509,173,비공식작전,,"하정우,주지훈",
11610,65543000,OCN,20240303160645,6,비공식작전,,"하정우,주지훈",
11611,62619000,OCN,20240303052006,11,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영",
11612,67304000,OCN,20240303171756,29,블랙 아담,,"드웨인 존슨,노아 센티네오",
11613,65696000,OCN,20240303152513,10,비공식작전,,"하정우,주지훈",
