,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
6757,62716000,(HD)TV동물농장 1155회(24/01/21),TV 연예/오락,기타,3840,"1. 덫에 걸린 어미 백구와 강아지 - 덫에 걸린 채 새끼들을 돌보는 백구의 사연은? 2. 폭풍 성장 아기 판다 쌍둥바오의 첫 나들이 3. 우리 집에 오지 마, 폭군 도도 - 동네가 떠나가는 줄! 하루 종일 쩌렁쩌렁 짖어대는 작은 폭군, 도도!","신동엽,정선희,토니안 ,조이",01:04,20240217004455
6758,66875000,요안적니아: 눈부신 그대여 28회(A),TV드라마,외화 시리즈,1557,"켈로이드 피부로 인해 성형 수술에 실패한 환자가 복원 수술을 위해 리자 연합을 찾지만, 우연히 다른 의사들이 캉쯔유와 자신을 오해하고 있다는 사실을 알게 된 녜윈쩌는 수술을 다른 의사에게 미루는데...","류이호,은도",00:45,20240219095821
6759,60067000,영안여몽 : 다시 쓰는 꿈 26회.,TV드라마,외화 시리즈,2580,강설영은 방음과 여현의 혼인 소식을 듣고 크게 놀라지만 여현이 방음을 깊이 생각하는 걸 알고 안심한다. 한편 설정비는 설원의 집에서 거주하면서 사위의 지시대로 사사건건 문제를 일으키지만 설원은 좀처럼 화를 내지 않는다.,"백록,장릉혁,왕성월,주준위",00:43,20240216220033
6760,60801000,역린,영화,드라마,0,"본 콘텐츠는 평생소장 상품으로 서비스 해지 시까지 시청이 가능합니다. 1777년 음력 7월 28일. 왕의 암살을 둘러싸고 살아야 하는 자, 죽여야 하는 자, 살려야 하는 자들의 엇갈린 운명의 24시가 시작되는데...","현빈,정재영,조정석,조재현",02:16,20240216225237
6761,63665000,우리 갑순이 40회,TV드라마,기타,3182,갑순은 아침식사 자리에서 기자에게 당분간 신세를 지겠다 말하며 갑돌의 통장 관리 또한 앞으로 직접 할 테니 달라고 한다. 갑순의 말을 들은 기자는 자신을 우습게 보는 것 같은 갑순의 태도를 언짢아하며 밥상을 엎어버리는데...,"송재림,김소은,유선,김규리,최대철,이완",01:02,20240215230652
6762,60326000,장군재상 02회.,TV드라마,외화 시리즈,2366,태후는 조옥근과 엽소의 혼인을 명하고 조옥근은 청천벽력 같은 소식에 절망한다. 엽소는 조옥근이 미남이라는 사실에 흡족해하지만 조옥근은 혼인을 피하고자 단식 투쟁을 한다. 한편 사내와 다름없는 엽소가 걱정된 형수는 혼인 대비 특훈에 들어가기로 하는데...,"마사순,성일륜,정천,왕초연,장준명",00:42,20240209020712
6763,66321000,고고다이노 공룡탐험대 01회,키즈,애니메이션,780,"욕심쟁이 텔마토사우루스. 지구의 중생대와 환경이 비슷한 미지의 행성에 도착한 다이노 탐험대. 처음으로 발견한 뚱보 공룡 텔마토사우루스. 자신이 아끼는 노란 나무 열매를 훔치려는 줄 알고, 탐험대를 사납게 쫓아내는 텔마토사우르스 앞에 강력한 태풍이 몰려오는데...","렉스,비키,토모,핑",00:13,20240228073000
6764,65830000,치카치카 군단과 충치왕국,키즈,학습,540,"Yes24, 교보문고 베스트셀러! 아이들에게는 친구 같은 요정을 만나는 기쁨을 선물하고, 어른 독자에게는 순수한 어린 시절에 대한 향수를 불러일으키는 작품",-,00:09,20240212022343
6765,61862000,UHD 환경스페셜 2 05회(23/01/14),TV 시사/교양,기타,585,"[데드 존 1편 - 플라스틱 코끼리] 지구촌 전체가 플라스틱 쓰레기로 몸살을 앓고 있는 오늘, 스리랑카 동부 암파라 지역에선 플라스틱을 먹은 야생 코끼리들이 죽어가고 있다. 저널리스트 아찰라의 기록과 현지 취재를 통해 코끼리와 플라스틱 쓰레기의 관계에 대해 경고한다.",-,00:48,20240203180235
6766,64659000,메가로돈: 라이징어택(예고),영화,액션/어드벤쳐,0,미국 해역에 불법으로 들어온 중국 함은 수상한 활동을 벌이다가 미 해군의 경계를 받는다. 책임감으로 가득 찬 린치 함장의 진두지휘 하에 미국 함 대원들은 만일에 대비해 전투 준비 태세를 갖추고 중국 함을 주목한다. 그 후 중국 함은 메가로돈의 공격을 받아 침몰하고...,"톰 시즈모어,윈터 에딘스,오셰이 닐",00:00,20240228191151
6767,66875000,절배수심당 : 사랑의 맛 12회(A),TV드라마,외화 시리즈,1089,"탕쑤는 촬영장 분장실에서 그토록 찾던 황푸제를 만나고, 탕쑤의 속마음을 엿들은 황푸제는 그녀에게 입맞춤한다. 하지만 탕쑤는 고열로 쓰러져 입원하고 황푸제는 탕쑤를 괴롭힌 배우를 찾아 사과하게 만든다. 황푸제는 적극적으로 표현하라는 츠예의 조언을 듣는데...","왕이진,덩카이,천신하이,린옌러우",00:26,20240218103532
6768,66875000,절배수심당 : 사랑의 맛 12회(A),TV드라마,외화 시리즈,1368,"탕쑤는 촬영장 분장실에서 그토록 찾던 황푸제를 만나고, 탕쑤의 속마음을 엿들은 황푸제는 그녀에게 입맞춤한다. 하지만 탕쑤는 고열로 쓰러져 입원하고 황푸제는 탕쑤를 괴롭힌 배우를 찾아 사과하게 만든다. 황푸제는 적극적으로 표현하라는 츠예의 조언을 듣는데...","왕이진,덩카이,천신하이,린옌러우",00:26,20240218221708
6769,61136000,당돌한 며느리: 아버님 저 좀 채워주세요,기타,기타,47,시아버지와 며느리의 관계를 그린 성애영화.,"서아,소정",01:01,20240224171831
6770,60784000,친구 엄마의 위험한 욕정,기타,기타,112,아사히의 아들은 친구 켄타로를 집에 데려온다. 그날 밤 아사히 아들은 운동하러 나가고 켄타로는 샤워를 하는데 우연히 아사히가 그의 알몸을 본 후에 욕정이 타올라 켄타로를 유혹해 둘은 섹스를 한다. 한 달 후 혼자 운동하던 아사히는 운동이 재미가 없다.,미즈노 아사히,01:04,20240219000852
6771,66875000,"공자,아취정니료2 13회(A)",TV드라마,외화 시리즈,1620,"조몽정석이 가짜란 걸 알게 된 모근언은 엽소당이 상처받지 않길 바라며 조몽정석이 도둑맞았다고 위장하지만, 이내 들키고 만다. 한편, 월유아는 오라버니의 다리 치료 대신 엽소당의 목숨을 위해 조몽정석을 건드리지 않는데...","허난,추스룬,원위안,상쉬안",00:27,20240211175314
6772,60067000,상국부 01회.,TV드라마,외화 시리즈,1920,"위나라 도성에서 태음심경에 당한 여자 시신이 누차 발견되자, 세자 진동설은 범인으로 태자를 의심한다. 태음심경과 대적할 수 있는 것은 현씨 가문 대대로 내려오는 현건의 힘. 이에 진동설은 현씨 가문 후손을 찾아 나서는데...","호문훤,한약요,주천군,이가상",00:32,20240224143642
6773,60784000,주인집 모녀 무삭제판,기타,기타,366,나이 차가 많이 나는 남편이 죽게 되자 한 살 많은 의붓딸인 주아와 함께 살게 되는 어린 엄마 효정은 남자 도우미를 구하기로 한다. 서로가 원하는 남자를 도우미로 쓰겠다며 싸우던 모녀는 결국 두 사람 모두를 쓰기로 한다.,"핫해나,한동우,신우열",01:32,20240207015116
6774,60784000,주인집 모녀 무삭제판,기타,기타,238,나이 차가 많이 나는 남편이 죽게 되자 한 살 많은 의붓딸인 주아와 함께 살게 되는 어린 엄마 효정은 남자 도우미를 구하기로 한다. 서로가 원하는 남자를 도우미로 쓰겠다며 싸우던 모녀는 결국 두 사람 모두를 쓰기로 한다.,"핫해나,한동우,신우열",01:32,20240207014658
6775,60784000,카나의 펫남:길에서 주운 영계 착즙,기타,기타,120,"사회생활에 지쳐 폐인 생활을 하는 카나. 그렇게 삶의 의욕을 잃은 그녀 앞에 귀여운 청년이 나타난다. 갈 곳 없이 떠돌던 그는 연상의 카나에게 막무가내로 의지하고, 순수한 그의 미소에 넘어간 카나도 얼떨결에 동거를 시작하게 된다.",모리사와 카나,01:04,20240218234215
6776,61136000,리얼돌의 목적,기타,기타,108,판매 매출을 올리기 위해 다양한 서비스를 제공하는 두 여자의 이야기를 다룬 성애영화.,"우열,지우",01:10,20240211052256
6777,60326000,랑군불여의 : 내 낭군은 늑대 05회.,TV드라마,외화 시리즈,2265,춘아 사건을 직접 조사하기로 한 제파는 민망한 방법으로 범인을 찾으려 하지만 실패한다. 함정을 파 범인을 잡은 규목랑은 범인의 배후가 5년 전 사건의 배후와 같다는 걸 알게 된다. 누명을 벗고 금족령도 풀린 제파는 대하국으로 돌아갈 마지막 희망이라며...,"진철원,오선의,사자심,왕로청",00:41,20240216040600
6778,60326000,랑군불여의 : 내 낭군은 늑대 05회.,TV드라마,외화 시리즈,488,춘아 사건을 직접 조사하기로 한 제파는 민망한 방법으로 범인을 찾으려 하지만 실패한다. 함정을 파 범인을 잡은 규목랑은 범인의 배후가 5년 전 사건의 배후와 같다는 걸 알게 된다. 누명을 벗고 금족령도 풀린 제파는 대하국으로 돌아갈 마지막 희망이라며...,"진철원,오선의,사자심,왕로청",00:41,20240216034118
6779,66875000,삼분야 14회(A),TV드라마,외화 시리즈,2880,"샹위안은 자기를 차갑게 대하는 쉬옌스를 보며 승진 문제로 화가 났다고 생각하지만, 쉬옌스는 샹위안이 루둥의 차에 탄 일 때문에 화가 났다가 말해 주며 두 사람의 오해가 풀린다.","장빈빈,오천",00:48,20240208031143
6780,66875000,삼분야 14회(A),TV드라마,외화 시리즈,2377,"샹위안은 자기를 차갑게 대하는 쉬옌스를 보며 승진 문제로 화가 났다고 생각하지만, 쉬옌스는 샹위안이 루둥의 차에 탄 일 때문에 화가 났다가 말해 주며 두 사람의 오해가 풀린다.","장빈빈,오천",00:48,20240208120030
6781,66705000,개창성세 43회.,TV드라마,외화 시리즈,2760,"조회 때 봉덕이는 이세민에게 질책을 받게 되고, 밥도 굶은 채 시름시름 앓다가 결국 세상을 떠난다. 두여회가 이세민의 명으로 관리를 대폭 감축하자, 해임된 관리들이 두여회에게 횡포를 부리는데...","심효해,포국안,손비비,류문치",00:46,20240209082710
6782,62701000,살림하는 남자들 2 332회(24/02/07),TV 연예/오락,기타,2,"1. 박서진 - 민족 대명절 설을 앞두고 고향 삼천포에 내려온 효남매! 삼천포의 효자 가수, 장구의 신 박서진이 수산시장에 떴다! 2. 최경환 - 핑크빛으로만 가득할 것 같았던 신혼 생활! 다사다난했던 여원의 시집살이 스토리 전격 공개!","박서진,최경환",01:05,20240214231533
6783,60224000,살림하는 남자들 2 332회(24/02/07),TV 연예/오락,기타,121,"1. 박서진 - 민족 대명절 설을 앞두고 고향 삼천포에 내려온 효남매! 삼천포의 효자 가수, 장구의 신 박서진이 수산시장에 떴다! 2. 최경환 - 핑크빛으로만 가득할 것 같았던 신혼 생활! 다사다난했던 여원의 시집살이 스토리 전격 공개!","박서진,최경환",01:05,20240209112221
6784,62701000,살림하는 남자들 2 332회(24/02/07),TV 연예/오락,기타,0,"1. 박서진 - 민족 대명절 설을 앞두고 고향 삼천포에 내려온 효남매! 삼천포의 효자 가수, 장구의 신 박서진이 수산시장에 떴다! 2. 최경환 - 핑크빛으로만 가득할 것 같았던 신혼 생활! 다사다난했던 여원의 시집살이 스토리 전격 공개!","박서진,최경환",01:05,20240214231535
6785,65954000,우당탕탕 패밀리 104회(24/02/14),TV드라마,기타,1680,지난밤 만취로 인해 은성의 집에서 눈을 뜬 선우는 은성네 가족들과 아침을 먹고... 선우 나이를 듣고 의구심이 든 동구와 춘영은 정숙에게 선우가 정애의 친아들인지 물어본다. 한편 민국은 혜윤의 어머니 일로 도철에게 전화하는데...,"남상지,이도겸,강다빈,이효나",00:28,20240220160101
6786,65954000,우당탕탕 패밀리 104회(24/02/14),TV드라마,기타,1680,지난밤 만취로 인해 은성의 집에서 눈을 뜬 선우는 은성네 가족들과 아침을 먹고... 선우 나이를 듣고 의구심이 든 동구와 춘영은 정숙에게 선우가 정애의 친아들인지 물어본다. 한편 민국은 혜윤의 어머니 일로 도철에게 전화하는데...,"남상지,이도겸,강다빈,이효나",00:28,20240220133243
6787,60224000,우당탕탕 패밀리 104회(24/02/14),TV드라마,기타,1680,지난밤 만취로 인해 은성의 집에서 눈을 뜬 선우는 은성네 가족들과 아침을 먹고... 선우 나이를 듣고 의구심이 든 동구와 춘영은 정숙에게 선우가 정애의 친아들인지 물어본다. 한편 민국은 혜윤의 어머니 일로 도철에게 전화하는데...,"남상지,이도겸,강다빈,이효나",00:28,20240215095137
6788,60593000,동상이몽 2-너는 내 운명 330회(24/02/26),TV 연예/오락,기타,5880,"1. 미쓰라♥권다현. 미쓰라진 아내 권다현, 경력 단절 15년 만에 배우 복귀?! 프로필 촬영+NEW 소속사 미팅까지! 2. 이지혜X이현이. 아이들까지 총출동한 가족 최초 완전체 모임! 동상이몽2 최초 사돈 결성?! 태리를 사이에 둔 이현이 아들들의 불꽃튀는 삼각관계 발발!","김구라,서장훈,김숙",01:38,20240227122354
6789,64130000,동상이몽 2-너는 내 운명 330회(24/02/26),TV 연예/오락,기타,29,"1. 미쓰라♥권다현. 미쓰라진 아내 권다현, 경력 단절 15년 만에 배우 복귀?! 프로필 촬영+NEW 소속사 미팅까지! 2. 이지혜X이현이. 아이들까지 총출동한 가족 최초 완전체 모임! 동상이몽2 최초 사돈 결성?! 태리를 사이에 둔 이현이 아들들의 불꽃튀는 삼각관계 발발!","김구라,서장훈,김숙",01:38,20240228202152
6790,66321000,미술놀이 21회,키즈,기타,0,엘리의 천사 크림도우로 하는 신기한 마술쇼!,-,00:05,20240228072600
6791,64984000,복수가 돌아왔다 02회,TV드라마,기타,3540,"[3, 4회 통합본] 한강에 추락한 수정을 구한 복수는 한강영웅남으로 불리며 전 국민적 관심을 받게 된다. 한편, 세호는 설송고에 대한 악화된 여론을 회복하기 위해 복수에게 설송고 복학을 권유한다.","유승호,조보아,곽동연 ,김동영,박아인,김미경,김재화,천호진",00:59,20240228192532
6792,64984000,복수가 돌아왔다 02회,TV드라마,기타,979,"[3, 4회 통합본] 한강에 추락한 수정을 구한 복수는 한강영웅남으로 불리며 전 국민적 관심을 받게 된다. 한편, 세호는 설송고에 대한 악화된 여론을 회복하기 위해 복수에게 설송고 복학을 권유한다.","유승호,조보아,곽동연 ,김동영,박아인,김미경,김재화,천호진",00:59,20240228234111
6793,67303000,맛있는녀석들 72화,기타,기타,2896,"더운 여름을 저격하는 맛있는 공격, 비빔국수. 먹는 족족 입맛 당기는 화끈한 야식계의 최강자 불족발. 더위를 화끈하게 잊게 할 맛을 만나보세요.","유민상,김준현,김민경,문세윤",01:04,20240225140050
6794,67303000,맛있는녀석들 72화,기타,기타,998,"더운 여름을 저격하는 맛있는 공격, 비빔국수. 먹는 족족 입맛 당기는 화끈한 야식계의 최강자 불족발. 더위를 화끈하게 잊게 할 맛을 만나보세요.","유민상,김준현,김민경,문세윤",01:04,20240225123005
6795,63086000,(더빙)백앤아 Part4 05회(N),TV애니메이션,기타,1500,"100미터급 쓰나미가 몰려오고 있어요! 백앤아는 과연 살아남을 수 있을까요? / 살아남기 장인, 백앤아의 줄어드는 원에서 살아남기 게임!",백앤아,00:25,20240204174742
6796,66656000,(더빙)도티TV(투니버스) 01회,TV애니메이션,기타,289,1. 부산 남자의 고백 이야기. 사투리를 처음 들어보는 서울 여학생이 부산 남자에게 고백을 받는다면? 과연 사랑은 이뤄졌을까요~~ 2. 도승사자 VS 노랭사자!! 도승사자 VS 노랭사자!! 과연 최후의 승자는?!,도티,00:24,20240206175203
6797,66656000,(더빙)도티TV(투니버스) 01회,TV애니메이션,기타,870,1. 부산 남자의 고백 이야기. 사투리를 처음 들어보는 서울 여학생이 부산 남자에게 고백을 받는다면? 과연 사랑은 이뤄졌을까요~~ 2. 도승사자 VS 노랭사자!! 도승사자 VS 노랭사자!! 과연 최후의 승자는?!,도티,00:24,20240212214621
6798,66656000,(더빙)도티TV(투니버스) 01회,TV애니메이션,기타,425,1. 부산 남자의 고백 이야기. 사투리를 처음 들어보는 서울 여학생이 부산 남자에게 고백을 받는다면? 과연 사랑은 이뤄졌을까요~~ 2. 도승사자 VS 노랭사자!! 도승사자 VS 노랭사자!! 과연 최후의 승자는?!,도티,00:24,20240213114623
6799,66875000,니시아적영요: 너는 나의 영광 31회(A),TV드라마,외화 시리즈,2042,"수석 연구원이 된 위투는 가족 초대 이벤트에 당첨되어 차오징징을 하이난 로켓 발사 센터로 초대한다. 위투와 연구원들은 로켓 발사 프로젝트로 바쁜 시간을 보내고, 차오징징은 특유의 친화력으로 연구원 가족들을 데리고 섬 관광에 나선다.","양양,디리러바",00:35,20240208022143
6800,60784000,너와 끝까지,영화,멜로,51,"늦은 밤, 각자의 사연으로 인해 술에 취한 채 우연히 만난 두 남녀. 늘 혼자였던 여자 모모와 비밀을 품은 남자 토도는 그날 밤을 계기로 서로의 아픈 과거를 어루만지고, 둘이 손잡고 세상으로부터 도망치기로 한다.","나카지마 아유무,키타자와 히비키",01:52,20240227024437
6801,66875000,경경아심 : 두근두근 내 마음을 들어봐 07회(A),TV드라마,외화 시리즈,756,남궁일흔은 갈 곳 없는 노경경을 집에 데려가고 숙식을 제공하는 대신 자신의 시중을 들라고 한다. 사공영은 남궁일흔이 노경경에게 마음이 흔들리는 듯하자 형제의 여자를 욕심내면 안 된다고 충고하는데...,"성소,곡가성",00:45,20240211134207
6802,65379000,(HD)그것이알고싶다 1365회(23/08/19),TV 시사/교양,기타,2516,빌보드와 걸그룹 - 누가 날개를 꺾었나. [피프티 피프티] 전속계약 분쟁 사태를 둘러싼 진실공방과 K팝 아이돌 산업의 구조적인 문제점을 파헤친다.,김상중,01:22,20240219215941
6803,64399000,끔찍한 과장에게 범해진 신입 무삭제판,영화,성인,7,"직장 내에서 밝고 예뻐서 인기가 많은 유메. 그런 그녀를 오 전부터 눈 여겨보고 있었던 직장상사 사야마. 어느 날, 유메는 모두가 퇴근한 텅 빈 사무실에서 홀로 그녀의 소지품을 만지고 있는 사야마랑 마주친다. 눈앞의 상황에 화가 난 그녀는 그에게 해명을 요구하지만...",니시미야 유메,01:24,20240204233713
6804,65954000,고딩엄빠 4 21회(23/12/13),TV 연예/오락,기타,311,24시간 내내 잔소리하는 남편의 등장?! 말투 좀 예쁘게 해 달라는 아내의 불만에도... 쉬지 않는 그의 훈계질 말투! 아내를 위하지 않는 일방적인 대화에 파국으로 치닫는 이 부부의 미래는?,"박미선,인교진,서장훈",01:23,20240229214432
6805,60784000,술취하면귀여운여상사와막차보내고한잔더먹은밤,기타,기타,121,"야마네는 자신의 업무 미스로 인해 아오키 부장과 급히 도쿄 출장을 가게 된다. 막차가 끊길 때까지 거래처 순회를 마친 이들은 호텔에 묵는다. 종일 까칠한 상사에게 시달려 녹초가 된 야마네는 그대로 뻗지만, 아오키가 술을 한 아름 사 들고 찾아와 할 수 없이...","아오키 레이,류이치 코미노",01:01,20240218175400
6806,60784000,술취하면귀여운여상사와막차보내고한잔더먹은밤,기타,기타,202,"야마네는 자신의 업무 미스로 인해 아오키 부장과 급히 도쿄 출장을 가게 된다. 막차가 끊길 때까지 거래처 순회를 마친 이들은 호텔에 묵는다. 종일 까칠한 상사에게 시달려 녹초가 된 야마네는 그대로 뻗지만, 아오키가 술을 한 아름 사 들고 찾아와 할 수 없이...","아오키 레이,류이치 코미노",01:01,20240203011806
6807,60326000,랑군불여의 : 내 낭군은 늑대 02회.,TV드라마,외화 시리즈,2430,"규목랑은 제파를 왕비로 맞이하겠다고 선언하고, 영문도 모른 채 혼인할 수 없었던 제파는 규목랑을 만나려고 한다. 밤이 되어 늑대 모습으로 변한 규목랑을 보게 된 제파는 깜짝 놀라 어떻게든 대하국으로 돌아가려고 애쓴다.","진철원,오선의,사자심,왕로청",00:43,20240215230107
6808,60326000,랑군불여의 : 내 낭군은 늑대 02회.,TV드라마,외화 시리즈,413,"규목랑은 제파를 왕비로 맞이하겠다고 선언하고, 영문도 모른 채 혼인할 수 없었던 제파는 규목랑을 만나려고 한다. 밤이 되어 늑대 모습으로 변한 규목랑을 보게 된 제파는 깜짝 놀라 어떻게든 대하국으로 돌아가려고 애쓴다.","진철원,오선의,사자심,왕로청",00:43,20240215185507
6809,66056000,아버님이 채운 유부녀 무삭제판(예고),영화,성인,60,"20분추가 무삭제판. 성격 좋고 성실한 남편을 둔 나오, 행복한 유부녀이다. 하지만 남편에게 부족한 점이 있었는데 바로 밤일. 만족하지 못하고 자신의 성욕을 참고 사는 나오는 남편의 아버지에게 항상 호감을 느껴왔다. 남편과는 다르게 남성적인 매력이 넘치는 그를...",유리 나오,00:01,20240225052755
6810,61136000,아내가 가출했다,기타,기타,9,"짝사랑하는 남자가 자신을 좋아하지 않자, 자기 친구를 소개해줘 결혼하게 만든 여자에 관한 성애영화.","채아,서율",01:10,20240219050805
6811,61136000,아내가 가출했다,기타,기타,43,"짝사랑하는 남자가 자신을 좋아하지 않자, 자기 친구를 소개해줘 결혼하게 만든 여자에 관한 성애영화.","채아,서율",01:10,20240223025543
6812,61136000,아내가 가출했다,기타,기타,54,"짝사랑하는 남자가 자신을 좋아하지 않자, 자기 친구를 소개해줘 결혼하게 만든 여자에 관한 성애영화.","채아,서율",01:10,20240219050511
6813,66875000,현미경하적대명 01회(A),TV드라마,외화 시리즈,144,"마을 사람들의 토지 면적을 재다가 땅문서 상의 숫자와 실제 면적이 다르다는 점을 알게 된 수가묵. 수가묵은 숫자는 거짓말하지 않는다는 신념을 가지고 있다. 한편, 수가묵은 친구 풍보옥과 녹비룡이 하는 노름판에서 노름을 하고...","장약윤,오강,비계명,왕양",00:36,20240223044215
6814,64984000,왕은 사랑한다 05회,TV드라마,기타,1740,산의 금혼령 기간이 끝나기를 기다려온 왕전은 은영백에게 산과의 혼인을 청한다. 산은 부친을 미행하고 린은 그런 산을 미행하다 위기에서 구해주지만 신분을 감추는데...,"임시완,임윤아,홍종현,정보석,장영남,오민석,박환희,이기영",00:29,20240223054837
6815,63076000,뽀로로와 노래해요 NEW 1 07회,키즈,애니메이션,180,"착한 어린이. 뽀로로의 집에서 뽀로로는 농구를, 크롱은 블록놀이를 하고 있었어요. 그런데 뽀로로가 실수로 농구공을 잘못 던져서 크롱이 가지고 놀던 블록을 망가뜨렸고, 화가 난 크롱은 뽀로로에게 화를 내고 말았어요. 결국 둘은 다투기 시작하는데...","뽀로로,크롱,루피,패티,에디,포비,해리",00:03,20240211145805
6816,67334000,바코드의 원리,기타,기타,0,"바코드는 막대(Bar)모양으로 생긴 부호(Code)로, 다양한 물건에 인쇄되어 물건의 정보를 담고 있습니다.",-,00:02,20240216173400
6817,64984000,홍천기 11회,TV드라마,기타,3600,"하람의 몸속에 마왕이 있다는 사실을 알게 된 천기는 어용을 그리기로 하고, 양명은 하람의 몸에서 마왕을 꺼내는 봉인식을 준비한다. 한편 하람은 천기가 어용을 그리지 못하게 하려는데...","안효섭,김유정,공명,곽시양,문숙,조성하,김광규,장현성,채국희,최광일",01:00,20240224173311
6818,63076000,토크멘터리 전쟁사 187회,다큐,역사,57,"나폴레옹의 등장, 툴롱 전투 2. 그가 툴롱에 온 것은 운명이었다! 프랑스 남부, 그것도 오랫동안 이탈리아령이었던 코르시카 섬에서 태어난 그는 어렵게 프랑스 귀족 자제들이 다니는 군사학교에 입학하게 되는데...",-,00:43,20240203191630
6819,63086000,(더빙)백앤아 메타월드 시즌2 05회(N),TV애니메이션,기타,395,"제한 시간은 단 1분! 수학문제를 풀지 못한다면, 공포의 발디 선생님이 여러분을 쫓아와요! / 어려운 수학 문제를 열심히 풀어 발디 선생님으로부터 탈출해요.","백현,아름",00:18,20240225155141
6820,63086000,(더빙)백앤아 메타월드 시즌2 10회(N),TV애니메이션,기타,660,힘이 하나도 없는 약골 백앤아가 최강 근육맨 레벨 9999가 된다면?!,"백현,아름",00:11,20240218205049
6821,63086000,(더빙)백앤아 메타월드 시즌2 10회(N),TV애니메이션,기타,660,힘이 하나도 없는 약골 백앤아가 최강 근육맨 레벨 9999가 된다면?!,"백현,아름",00:11,20240225200630
6822,63086000,(더빙)백앤아 메타월드 시즌2 13회(N),TV애니메이션,기타,1020,SCP들이 모두 탈출한 연구소에서 백앤아는 무사히 이 곳을 빠져나올 수 있을까요?,"백현,아름",00:17,20240225204852
6823,63086000,(더빙)백앤아 메타월드 시즌2 13회(N),TV애니메이션,기타,1020,SCP들이 모두 탈출한 연구소에서 백앤아는 무사히 이 곳을 빠져나올 수 있을까요?,"백현,아름",00:17,20240218213312
6824,66656000,(더빙)버섯도리TV 버섯탐정 시즌2 01회,TV애니메이션,기타,11,"거울 속 자신의 모습을 보고 자아도취에 빠진 아빠, 어느 날 갑자기 얼굴에 왕점이 생겨버리고 말았다! 이게 대체 무슨 일일까?","버섯도리,버섯도리 가족",00:08,20240224094141
6825,66656000,(더빙)버섯도리TV 버섯탐정 시즌2 01회,TV애니메이션,기타,480,"거울 속 자신의 모습을 보고 자아도취에 빠진 아빠, 어느 날 갑자기 얼굴에 왕점이 생겨버리고 말았다! 이게 대체 무슨 일일까?","버섯도리,버섯도리 가족",00:08,20240224094153
6826,64984000,미운우리새끼 300회,TV 연예/오락,기타,6060,1. 이상민. 허세 상민의 응답하라 1999 대공개! 2. 김준호. 달달한 준호♥지민 커플과 짠내나는 솔로 브라더스 희철X종민의 단짠 단짠 케미 폭발! 3. 미우새 아들들. 반장의 자격을 검증하는 살벌한 제1회 미우새 인사 청문회! 아찔한 고수위 폭로전의 서막은!?,"신동엽,서장훈",01:41,20240218000957
6827,60939000,그녀의 성적 환상,영화,드라마,1561,"대니는 맥스와의 관계로 임신했지만 그녀는 파티에서 그에게 말할 여유가 없다. 한편, 맥스는 여자친구 아비샤그의 성적 환상을 그녀와 함께 시도하느라 바쁜데...","엘리셰바 웨일,요아브 하이트",01:29,20240218193224
6828,61136000,그녀의 성적 환상,영화,드라마,124,"대니는 맥스와의 관계로 임신했지만 그녀는 파티에서 그에게 말할 여유가 없다. 한편, 맥스는 여자친구 아비샤그의 성적 환상을 그녀와 함께 시도하느라 바쁜데...","엘리셰바 웨일,요아브 하이트",01:29,20240218232052
6829,61136000,그녀의 성적 환상,영화,드라마,75,"대니는 맥스와의 관계로 임신했지만 그녀는 파티에서 그에게 말할 여유가 없다. 한편, 맥스는 여자친구 아비샤그의 성적 환상을 그녀와 함께 시도하느라 바쁜데...","엘리셰바 웨일,요아브 하이트",01:29,20240213023147
6830,60326000,공자귀성 07회.,TV드라마,외화 시리즈,1560,"누군가가 현기산의 오산이 만병통치약이란 헛소문을 퍼뜨리고, 무림인들은 이를 빼앗기 위해 현기산으로 향한다. 피를 보고 주화입마에 빠진 운개설을 괴짜 의원 안연이 나타나 구해주고, 능절문 소속 이승천은 이성혜와 운개설을 혼내러 왔다가 되돌아간다.","진메이천,멍언,우청쩌,차이샹위",00:26,20240226044222
6831,64551000,(HD)나 혼자산다 512회(23/09/15),TV 연예/오락,기타,135,"진심 한도 초과 편. 진심 200%! 하고 싶은 건 꼭 해야 능률이 올라가는 무지개 회원들! 세상 모든 미스터리는 우리에게 맡겨라! 기안X주승 제1회 미스터리 크루 창립! 귀신 영접(?)을 위해 무의도로 헌팅 START! 과연, 귀신들은 고스트 헌터들에게 응답해줄지?!","전현무,기안84,박나래,키,코드쿤스트",01:34,20240219193547
6832,66656000,힘쎈여자 강남순 02회(23/10/08),TV드라마,기타,1951,"마약 검사부터 시작해 숙소 사기를 지나 졸지에 노숙자 신세가 된 강남순! 한강에서 만난 노숙자 커플과의 우애, 엄마를 찾아주겠다는 희식의 약속으로 한국의 단짠단짠을 제대로 체험 중인데! 한편 잃어버린 딸이라 여겨졌던 화자에 대한 금주의 의심이 시작되는 순간...","이유미,김정은,김해숙,옹성우,변우석,영탁,이중옥,주우재",01:03,20240223115634
